,open,close,high,low,volume
2012/6/13 00:00:00.005,3615.71,3674.88,3674.88,3610.64,3170999200
2012/6/14 00:00:00.005,3669.04,3652.7,3693.9,3650.03,3056998800
2012/6/15 00:00:00.005,3657.79,3648.99,3674.45,3604.09,2782101800
2012/6/18 00:00:00.005,3663.14,3684.73,3691.93,3662.22,2620301000
2012/6/19 00:00:00.005,3681.68,3657.96,3685.93,3652.97,3013596800
2012/6/20 00:00:00.005,3663.99,3636.09,3671.41,3630.18,2577804300
2012/6/21 00:00:00.005,3628.22,3590.84,3628.22,3569.49,2467284800
2012/6/25 00:00:00.005,3576.37,3493.12,3576.37,3491.86,2448152900
2012/6/26 00:00:00.005,3474.16,3489.97,3500.76,3433.57,2463238100
2012/6/27 00:00:00.005,3486.51,3476.4,3518.75,3474.77,2323327400
2012/6/28 00:00:00.005,3484.23,3427.82,3495.85,3427.66,2464760900
2012/6/29 00:00:00.005,3413.33,3470.97,3471.7,3392.75,2525431800
2012/7/2 00:00:00.005,3491.75,3509.5,3528.12,3484.14,2618734100
2012/7/3 00:00:00.005,3507.63,3515.78,3542.51,3498.07,2810215600
2012/7/4 00:00:00.005,3519.51,3497.75,3525.16,3484.84,2323478000
2012/7/5 00:00:00.005,3486.81,3418.2,3486.81,3407.6,2497651600
2012/7/6 00:00:00.005,3436.31,3486.55,3487.67,3397.87,2965821300
2012/7/9 00:00:00.005,3464.02,3398.8,3478.12,3398.52,2926749800
2012/7/10 00:00:00.005,3386.63,3365.66,3400.64,3351.56,2322305200
2012/7/11 00:00:00.005,3358.56,3404.1,3404.59,3352.53,2125446700
2012/7/12 00:00:00.005,3398.62,3450.3,3462.22,3381.83,3171109700
2012/7/13 00:00:00.005,3435.17,3435.08,3463.22,3422.34,2431207100
2012/7/16 00:00:00.005,3434.51,3311.09,3434.6,3308.64,2914620200
2012/7/17 00:00:00.005,3297.15,3334.29,3335.53,3282.22,2312236000
2012/7/18 00:00:00.005,3328.12,3352.85,3352.97,3276.32,2770680500
2012/7/19 00:00:00.005,3343.24,3392.66,3414.23,3335.33,3319639800
2012/7/20 00:00:00.005,3382.82,3369.91,3407.41,3362.38,2747115200
2012/7/23 00:00:00.005,3347.87,3337.86,3357.24,3310.8,2317311100
2012/7/24 00:00:00.005,3317.22,3361.09,3381.35,3310.95,2194170400
2012/7/25 00:00:00.005,3350.9,3332.09,3365.2,3324.54,2280355100
2012/7/26 00:00:00.005,3329.01,3302.34,3357.79,3301.66,2336815200
2012/7/27 00:00:00.005,3312.38,3283.59,3323,3269.22,2056679500
2012/7/30 00:00:00.005,3280.1,3217.45,3294.65,3205.76,2127069000
2012/7/31 00:00:00.005,3211.1,3159.19,3214.17,3152.42,2037841200
2012/8/1 00:00:00.005,3152.73,3216.18,3232.97,3152.31,1989089300
2012/8/2 00:00:00.005,3212.05,3195.86,3231.83,3179,2052931000
2012/8/3 00:00:00.005,3203.11,3259.86,3259.86,3193.68,2185689100
2012/8/6 00:00:00.005,3250.78,3337.27,3338.62,3244.98,3005128800
2012/8/7 00:00:00.005,3336.22,3368.25,3368.53,3331.5,3401231900
2012/8/8 00:00:00.005,3363.76,3356.49,3374.08,3335.97,3030069400
2012/8/9 00:00:00.005,3351.45,3405.06,3405.25,3335.13,3363178200
2012/8/10 00:00:00.005,3400.93,3395.85,3405.05,3378.54,3112478200
2012/8/13 00:00:00.005,3386.03,3318.1,3386.03,3317.04,2773714300
2012/8/14 00:00:00.005,3312.81,3349.59,3349.82,3263.49,2708519700
2012/8/15 00:00:00.005,3340.88,3310.84,3344.1,3308.49,2116013800
2012/8/16 00:00:00.005,3301.74,3286.83,3316.96,3278.54,1765989000
2012/8/17 00:00:00.005,3283.26,3286.78,3293.25,3252.8,1669188100
2012/8/20 00:00:00.005,3270.99,3289.44,3296.36,3247.58,1686018800
2012/8/21 00:00:00.005,3287.73,3335.75,3347.28,3284.06,2279759200
2012/8/22 00:00:00.005,3338.08,3306.11,3338.74,3292.43,2191730300
2012/8/23 00:00:00.005,3303.7,3327.99,3329.98,3289.55,2204294500
2012/8/24 00:00:00.005,3318.85,3265.75,3321.92,3265.6,2363720100
2012/8/27 00:00:00.005,3250.69,3184.33,3250.69,3184.11,2199036100
2012/8/28 00:00:00.005,3179.78,3200.99,3221.88,3173.75,2048633400
2012/8/29 00:00:00.005,3197.34,3179.54,3221.23,3179.54,2089503100
2012/8/30 00:00:00.005,3174.3,3129.49,3188.76,3083.37,2606989200
2012/8/31 00:00:00.005,3122.53,3139.5,3148.51,3115.62,1776718300
2012/9/3 00:00:00.005,3135.23,3200.31,3203.85,3131.16,2258340800
2012/9/4 00:00:00.005,3202.49,3164.83,3209.88,3160.7,2110312400
2012/9/5 00:00:00.005,3158.01,3181.8,3193.76,3150.79,2095168100
2012/9/6 00:00:00.005,3187.11,3217.94,3218.28,3187.11,2177679600
2012/9/7 00:00:00.005,3240.65,3334.66,3365.66,3240.65,5034968600
2012/9/10 00:00:00.005,3343.81,3363.61,3376.77,3330.93,4271761800
2012/9/11 00:00:00.005,3352.62,3350.09,3352.62,3324.49,3345373900
2012/9/12 00:00:00.005,3360.26,3376.12,3376.33,3339.71,3379621100
2012/9/13 00:00:00.005,3374.78,3329.3,3385.72,3329.3,3393824200
2012/9/14 00:00:00.005,3356.24,3338.04,3369.77,3308.01,3491545500
2012/9/17 00:00:00.005,3334.71,3237.7,3334.99,3237.7,2940163900
2012/9/18 00:00:00.005,3222.98,3224.26,3247.67,3210.09,2063993200
2012/9/19 00:00:00.005,3227.36,3255.87,3257.02,3224.07,1963177200
2012/9/20 00:00:00.005,3253.53,3161.76,3253.53,3160.68,2679414900
2012/9/21 00:00:00.005,3153.61,3143.71,3181.27,3137.39,2375236500
2012/9/24 00:00:00.005,3129.54,3167.16,3177.33,3107.37,2212356000
2012/9/25 00:00:00.005,3159.13,3144.41,3179.37,3137.84,1973587500
2012/9/26 00:00:00.005,3138.8,3071.99,3149.03,3067.38,2086043600
2012/9/27 00:00:00.005,3065.58,3141.08,3159.07,3062.7,2694562200
2012/9/28 00:00:00.005,3129.77,3199.75,3200.08,3121.58,2669240400
2012/10/8 00:00:00.005,3198.88,3183.36,3214.15,3167.68,1948532600
2012/10/9 00:00:00.005,3185.21,3265.62,3265.64,3185.21,2987819600
2012/10/10 00:00:00.005,3257.45,3296.92,3296.92,3248.83,3329178800
2012/10/11 00:00:00.005,3288.05,3248.05,3296.72,3247.6,2919182000
2012/10/12 00:00:00.005,3256.97,3240.4,3282.91,3210.6,2821382700
2012/10/15 00:00:00.005,3237.29,3223.19,3238.42,3193.99,2353987700
2012/10/16 00:00:00.005,3219.42,3233.23,3256.48,3211.3,2248972100
2012/10/17 00:00:00.005,3237.64,3240.78,3249.39,3205.53,2249942900
2012/10/18 00:00:00.005,3241.27,3294.84,3301.14,3241.14,3460112300
2012/10/19 00:00:00.005,3292.95,3285.45,3305.53,3279.25,2797590800
2012/10/22 00:00:00.005,3269.04,3298.49,3301.36,3260.16,2452734300
2012/10/23 00:00:00.005,3298.45,3259.07,3303.24,3255.49,2895234600
2012/10/24 00:00:00.005,3242.88,3257.92,3273.38,3237.74,2963966800
2012/10/25 00:00:00.005,3257.72,3226.17,3282.09,3222.48,3336196300
2012/10/26 00:00:00.005,3221.07,3163.3,3225.4,3142.28,2971747800
2012/10/29 00:00:00.005,3158.11,3158.94,3172.54,3141.36,2072766000
2012/10/30 00:00:00.005,3156.74,3160.69,3189.53,3154.16,2260873700
2012/10/31 00:00:00.005,3159.22,3168.1,3168.28,3141.14,2097767600
2012/11/1 00:00:00.005,3169.8,3228.19,3235.01,3169.8,3313639600
2012/11/2 00:00:00.005,3229.95,3249.55,3251.77,3217.08,3313902500
2012/11/5 00:00:00.005,3244.3,3235.35,3258.99,3226.5,2911741700
2012/11/6 00:00:00.005,3233.42,3213.26,3234.98,3170.62,2970741400
2012/11/7 00:00:00.005,3210.84,3209.14,3223.59,3192.66,2447433600
2012/11/8 00:00:00.005,3183.08,3129.57,3189.47,3129.39,2760887800
2012/11/9 00:00:00.005,3123.09,3116.98,3139.68,3103.84,2029019900
2012/11/12 00:00:00.005,3118.11,3136.31,3139.38,3108.55,2140750000
2012/11/13 00:00:00.005,3136.95,3072.12,3136.95,3066.63,2294675400
2012/11/14 00:00:00.005,3069.38,3081.25,3084.38,3048.24,1965778800
2012/11/15 00:00:00.005,3066.89,3026.84,3080.69,3025.3,2026209200
2012/11/16 00:00:00.005,3021.3,3009.15,3021.79,2987.7,1892387300
2012/11/19 00:00:00.005,3007.68,3016.16,3016.48,2974.14,1672378300
2012/11/20 00:00:00.005,3023.08,3004.18,3031.29,3003.13,1633255000
2012/11/21 00:00:00.005,3000.94,3035.28,3035.28,2963.86,2066991500
2012/11/22 00:00:00.005,3021.3,2995.09,3021.3,2989.38,1712528800
2012/11/23 00:00:00.005,2993.17,3005.46,3019.79,2990.06,1710780900
2012/11/26 00:00:00.005,3004.17,2970.32,3006.79,2966.88,1477589100
2012/11/27 00:00:00.005,2960.61,2864.17,2960.61,2862.47,2073907800
2012/11/28 00:00:00.005,2854.08,2800.54,2854.08,2791.29,1830114800
2012/11/29 00:00:00.005,2799.96,2774.18,2822.33,2768.35,1754478700
2012/11/30 00:00:00.005,2773.23,2816.62,2818.04,2765.79,1898035700
2012/12/3 00:00:00.005,2816.3,2749.13,2829.84,2746.49,2111501600
2012/12/4 00:00:00.005,2739.5,2783.41,2786.13,2704.37,2274039500
2012/12/5 00:00:00.005,2775.41,2886.19,2904.65,2767.05,3798793300
2012/12/6 00:00:00.005,2884.81,2884.35,2902.07,2866.89,2838703100
2012/12/7 00:00:00.005,2883.16,2950.19,2954.69,2875.84,3919363000
2012/12/10 00:00:00.005,2951,3002.23,3004.54,2942.49,4045053100
2012/12/11 00:00:00.005,2993.38,2982.03,3014.07,2978.74,3511946900
2012/12/12 00:00:00.005,2978.72,2982.89,2997.92,2952.39,2738800700
2012/12/13 00:00:00.005,2976.58,2943.28,2989.15,2941.55,2677707800
2012/12/14 00:00:00.005,2939.31,3066.23,3069.06,2939.15,5254033700
2012/12/17 00:00:00.005,3073.92,3091.88,3098.61,3063.49,5260639300
2012/12/18 00:00:00.005,3087.32,3086.58,3124.56,3067.86,4699305600
2012/12/19 00:00:00.005,3082.38,3099.09,3109.94,3074.95,3687618300
2012/12/20 00:00:00.005,3092.93,3108.86,3111.2,3063.32,3691136700
2012/12/21 00:00:00.005,3110.82,3101.07,3144.26,3089.09,3914126000
2012/12/24 00:00:00.005,3093.97,3117.7,3120.73,3090.41,2908388500
2012/12/25 00:00:00.005,3110.97,3189.09,3197.72,3102.61,5286285200
2012/12/26 00:00:00.005,3187.2,3228.68,3228.8,3183.95,4680000200
2012/12/27 00:00:00.005,3232.79,3199.48,3244.94,3198.91,4722372400
2012/12/28 00:00:00.005,3195.2,3235.2,3235.59,3187.09,4131623000
2012/12/31 00:00:00.005,3242.96,3275.86,3275.86,3236.63,4741584600
2013/1/4 00:00:00.005,3297.04,3258.25,3304.76,3226.95,4617085400
2013/1/7 00:00:00.005,3253.67,3288.37,3288.65,3245.46,4273112200
2013/1/8 00:00:00.005,3288.13,3327.04,3331.67,3270.76,5196382700
2013/1/9 00:00:00.005,3321.76,3334.99,3359.07,3303.8,5092739600
2013/1/10 00:00:00.005,3335.09,3356.35,3368.01,3329.93,4790195800
2013/1/11 00:00:00.005,3357.47,3271.18,3360.41,3262.83,5130053400
2013/1/14 00:00:00.005,3264.15,3384.74,3387.5,3262.57,5675323000
2013/1/15 00:00:00.005,3390.33,3450.68,3463.26,3389.78,6936897000
2013/1/16 00:00:00.005,3448.28,3450.56,3462.59,3393.71,6290848200
2013/1/17 00:00:00.005,3444.47,3408.02,3452.37,3399.66,4741554100
2013/1/18 00:00:00.005,3416.45,3464.64,3466.53,3406.6,5111861100
2013/1/21 00:00:00.005,3475.2,3491.12,3492.22,3458.87,5378953200
2013/1/22 00:00:00.005,3487.57,3435.43,3487.57,3409.84,5347412200
2013/1/23 00:00:00.005,3422.77,3441.74,3451.26,3393.05,4335737300
2013/1/24 00:00:00.005,3442.62,3369.73,3473.98,3344.98,5717497000
2013/1/25 00:00:00.005,3363.43,3364.06,3382.77,3346.24,3709918600
2013/1/28 00:00:00.005,3362.47,3449.79,3449.95,3362.22,4542212100
2013/1/29 00:00:00.005,3451.66,3482.52,3489.86,3447.82,4928037500
2013/1/30 00:00:00.005,3482.57,3500.58,3502.72,3462.37,5421893000
2013/1/31 00:00:00.005,3497.28,3479.64,3499.15,3463.2,4859125200
2013/2/1 00:00:00.005,3471.27,3507.71,3507.83,3462.68,4792548700
2013/2/4 00:00:00.005,3517.46,3484.36,3524.04,3467.02,5593744600
2013/2/5 00:00:00.005,3466.59,3520.65,3520.99,3457.43,4771113300
2013/2/6 00:00:00.005,3521.66,3544.39,3555.94,3521.64,4230870500
2013/2/7 00:00:00.005,3539.47,3557.67,3565.38,3526.03,3870483400
2013/2/8 00:00:00.005,3554.15,3608.59,3618.84,3553.8,3792830300
2013/2/18 00:00:00.005,3625.03,3627.78,3639.36,3604.01,4509927800
2013/2/19 00:00:00.005,3624.94,3561.36,3630.65,3546.72,4842099100
2013/2/20 00:00:00.005,3555.59,3635.38,3635.38,3553.49,4425230800
2013/2/21 00:00:00.005,3612.72,3560.32,3612.72,3531.13,5441162500
2013/2/22 00:00:00.005,3552.67,3548.36,3587.71,3543.02,4158543800
2013/2/25 00:00:00.005,3551.6,3587.59,3595.6,3551.37,3767710200
2013/2/26 00:00:00.005,3573.95,3533.2,3600.46,3532.27,4338675800
2013/2/27 00:00:00.005,3538.94,3535.9,3568.68,3506.76,3823497400
2013/2/28 00:00:00.005,3544.06,3608.2,3608.2,3531.89,4606208900
2013/3/1 00:00:00.005,3608.62,3648.42,3648.69,3603.98,5017328200
2013/3/4 00:00:00.005,3614.56,3518.72,3614.56,3496.05,6458809000
2013/3/5 00:00:00.005,3516.53,3597.92,3598.01,3507.03,5038021500
2013/3/6 00:00:00.005,3605.36,3653.93,3654.11,3605.36,5824637900
2013/3/7 00:00:00.005,3648.28,3609.64,3651.74,3575.98,5494145600
2013/3/8 00:00:00.005,3608.9,3570.38,3626.92,3564.22,3964923800
2013/3/11 00:00:00.005,3568.62,3571.11,3588.7,3543.76,3273366500
2013/3/12 00:00:00.005,3570.47,3481.18,3589.72,3438.19,4406928500
2013/3/13 00:00:00.005,3473.26,3449.35,3477.1,3413.18,3141551100
2013/3/14 00:00:00.005,3443.78,3464.85,3482.37,3440.02,2775663100
2013/3/15 00:00:00.005,3466.89,3471.21,3525.53,3431.57,3800305700
2013/3/18 00:00:00.005,3461.87,3427.12,3477.93,3423.52,3615736500
2013/3/19 00:00:00.005,3421.74,3438.07,3442.06,3378.91,3463203400
2013/3/20 00:00:00.005,3436.84,3527.77,3527.83,3432.58,4530861900
2013/3/21 00:00:00.005,3527.76,3565.02,3575.84,3522.14,4850444100
2013/3/22 00:00:00.005,3561.12,3579.92,3586.09,3549.07,4281136800
2013/3/25 00:00:00.005,3581.31,3568.52,3590.82,3550.18,3978482600
2013/3/26 00:00:00.005,3556.3,3543.81,3557.79,3504.57,3813555100
2013/3/27 00:00:00.005,3541.38,3552.26,3579.39,3528.31,3689400200
2013/3/28 00:00:00.005,3526.54,3448.98,3526.54,3448.66,4125274100
2013/3/29 00:00:00.005,3449.28,3447.28,3470.48,3434.57,3155551800
2013/4/1 00:00:00.005,3449.54,3470.96,3489.14,3448.29,3295382300
2013/4/2 00:00:00.005,3471.69,3428.5,3504.28,3419.74,3786367600
2013/4/3 00:00:00.005,3429.89,3397.23,3438.59,3382.22,3672102000
2013/4/8 00:00:00.005,3354.44,3411.13,3411.38,3315.33,3622082800
2013/4/9 00:00:00.005,3411.4,3444.37,3449.92,3411.4,3418339600
2013/4/10 00:00:00.005,3444.46,3437.27,3455.69,3410.03,3555170800
2013/4/11 00:00:00.005,3442.93,3423.22,3453.53,3420.76,3192556800
2013/4/12 00:00:00.005,3418.3,3394.52,3434.67,3391.01,2929498800
2013/4/15 00:00:00.005,3382,3346.85,3382,3336.41,2930810700
2013/4/16 00:00:00.005,3313.51,3383.08,3383.31,3302.24,2989388900
2013/4/17 00:00:00.005,3381.61,3412.42,3412.52,3373.03,2879345800
2013/4/18 00:00:00.005,3396.01,3423.01,3434.05,3383.97,3234672700
2013/4/19 00:00:00.005,3423.44,3495.24,3498.57,3422.97,4333789100
2013/4/22 00:00:00.005,3478.04,3511.62,3511.72,3475.86,4380969500
2013/4/23 00:00:00.005,3509.2,3416.45,3509.74,3412.21,4361645100
2013/4/24 00:00:00.005,3417.4,3484.57,3489.52,3411.82,4244921200
2013/4/25 00:00:00.005,3473.01,3431.4,3494.53,3431.15,4883644300
2013/4/26 00:00:00.005,3427.15,3367.77,3438.32,3360.74,3740291100
2013/5/2 00:00:00.005,3354.47,3383.4,3386.28,3345.44,2943853500
2013/5/3 00:00:00.005,3391.22,3448.64,3459.98,3391.22,3724433800
2013/5/6 00:00:00.005,3456.28,3514.46,3516.87,3456.28,4424931400
2013/5/7 00:00:00.005,3511.21,3521.48,3531.55,3495.8,4120139600
2013/5/8 00:00:00.005,3524.79,3553.85,3554.15,3517.94,4230729500
2013/5/9 00:00:00.005,3551.9,3555.77,3557.02,3517.59,4930172500
2013/5/10 00:00:00.005,3550.03,3577.33,3577.33,3536.17,4466670800
2013/5/13 00:00:00.005,3577.3,3590.76,3591.09,3565.49,3946578000
2013/5/14 00:00:00.005,3586.32,3549.3,3586.32,3524.58,3808365800
2013/5/15 00:00:00.005,3549.74,3597.11,3597.24,3548.55,3648741800
2013/5/16 00:00:00.005,3594.3,3635.76,3647.49,3578.09,5239356700
2013/5/17 00:00:00.005,3632.61,3691.4,3695.24,3631.26,5939850400
2013/5/20 00:00:00.005,3700.09,3737.75,3740.58,3686.76,6679882500
2013/5/21 00:00:00.005,3733.67,3787.06,3787.1,3727.67,6769011700
2013/5/22 00:00:00.005,3782.97,3755.87,3795.17,3740.22,6531327200
2013/5/23 00:00:00.005,3740.44,3724.23,3783.97,3716.29,5781309600
2013/5/24 00:00:00.005,3723.62,3782.07,3782.17,3723.62,5023893800
2013/5/27 00:00:00.005,3784.47,3820.43,3820.59,3782.27,5552935700
2013/5/28 00:00:00.005,3820.24,3827.78,3829.97,3770.65,6007156800
2013/5/29 00:00:00.005,3830.22,3856.32,3858.92,3828.29,5831909600
2013/5/30 00:00:00.005,3843.16,3865.13,3872.26,3835.22,5445480900
2013/5/31 00:00:00.005,3867.59,3841.22,3884.68,3840.7,5506793500
2013/6/3 00:00:00.005,3836.77,3814.51,3855.79,3803.36,4838775300
2013/6/4 00:00:00.005,3809.55,3739.72,3811.65,3707.56,4924970600
2013/6/5 00:00:00.005,3733.95,3755.15,3759.52,3718.12,3661617300
2013/6/6 00:00:00.005,3742.5,3688.74,3742.5,3686.25,3881376400
2013/6/7 00:00:00.005,3690.96,3616.21,3701.22,3593.97,4070865200
2013/6/13 00:00:00.005,3573.9,3515.05,3573.9,3446.25,3724168200
2013/6/14 00:00:00.005,3519.37,3584.98,3591.25,3519.33,3464384000
2013/6/17 00:00:00.005,3593.51,3593.37,3620.95,3565.28,3564597000
2013/6/18 00:00:00.005,3594.9,3605.76,3613.03,3557.46,3133290800
2013/6/19 00:00:00.005,3588.77,3583.3,3588.77,3525.45,3289541700
2013/6/20 00:00:00.005,3562.13,3465,3566.36,3463.13,3302402600
2013/6/21 00:00:00.005,3401.47,3446.48,3464.59,3347.76,3228984000
2013/6/24 00:00:00.005,3439.87,3232.96,3439.87,3200.67,4053654100
2013/6/25 00:00:00.005,3202.66,3219.13,3243.4,2981.69,5155439200
2013/6/26 00:00:00.005,3222.68,3285.82,3285.82,3200.16,3990058900
2013/6/27 00:00:00.005,3293.08,3233.22,3339.86,3231.15,4496869100
2013/6/28 00:00:00.005,3212.25,3235.98,3292.91,3176.24,3864059600
2013/7/1 00:00:00.005,3226.62,3304.59,3304.59,3210.66,3532662900
2013/7/2 00:00:00.005,3304.99,3359.05,3359.12,3295.33,4038507400
2013/7/3 00:00:00.005,3346.11,3364.18,3372.63,3288.02,4431065700
2013/7/4 00:00:00.005,3342.01,3390.49,3427.38,3325.27,4693895500
2013/7/5 00:00:00.005,3392.58,3371.53,3427.98,3371.32,4395283200
2013/7/8 00:00:00.005,3322.14,3240.48,3322.14,3240.11,3995247000
2013/7/9 00:00:00.005,3231.7,3259.91,3263.39,3210.73,3009463500
2013/7/10 00:00:00.005,3259.84,3361.39,3361.39,3257.9,4186412600
2013/7/11 00:00:00.005,3364.84,3455.88,3484.79,3364.23,6332352100
2013/7/12 00:00:00.005,3453.44,3425.14,3490.5,3424.28,5180821300
2013/7/15 00:00:00.005,3432.26,3493.44,3493.72,3431.5,4658588700
2013/7/16 00:00:00.005,3496.73,3536.31,3536.31,3474.36,4931472400
2013/7/17 00:00:00.005,3529.71,3485.07,3552.37,3474.36,5004677800
2013/7/18 00:00:00.005,3476.18,3481.2,3505.18,3445.33,4598343600
2013/7/19 00:00:00.005,3479.53,3394.31,3510.11,3394.31,5098659500
2013/7/22 00:00:00.005,3374.57,3461.28,3461.7,3359.39,4199297200
2013/7/23 00:00:00.005,3470.6,3544.97,3545.05,3470.6,5354383300
2013/7/24 00:00:00.005,3536.16,3566.28,3575,3500.08,5654974300
2013/7/25 00:00:00.005,3561.51,3498.24,3572.55,3496.31,5086679000
2013/7/26 00:00:00.005,3486.96,3494.16,3520.49,3449.61,3935843200
2013/7/29 00:00:00.005,3477.26,3426.59,3484.64,3423.77,3919105400
2013/7/30 00:00:00.005,3426.96,3411.22,3449.54,3349.55,3659272800
2013/7/31 00:00:00.005,3428.13,3430.74,3462.09,3418.72,3582566100
2013/8/1 00:00:00.005,3435.08,3521.15,3521.16,3429.72,4422596400
2013/8/2 00:00:00.005,3535.89,3533.61,3563.19,3528.64,4726402100
2013/8/5 00:00:00.005,3531.65,3592.54,3592.87,3528.85,4172185000
2013/8/6 00:00:00.005,3589.52,3631.12,3638.7,3581.53,4979607000
2013/8/7 00:00:00.005,3628,3596.32,3644.21,3589.34,5261651700
2013/8/8 00:00:00.005,3589.16,3605.85,3627.25,3577.58,4244996800
2013/8/9 00:00:00.005,3611.78,3618.74,3637.91,3570.78,4435769100
2013/8/12 00:00:00.005,3629.51,3676.2,3676.2,3628.95,5649268700
2013/8/13 00:00:00.005,3677.11,3695.55,3695.56,3669.49,5264948300
2013/8/14 00:00:00.005,3694.68,3681.08,3706.77,3662.04,5298329000
2013/8/15 00:00:00.005,3674.65,3631.32,3686.26,3629.34,4373973600
2013/8/16 00:00:00.005,3611.28,3554.35,3688.69,3550.82,5363560100
2013/8/19 00:00:00.005,3528.91,3609.03,3609.17,3522.15,3846959400
2013/8/20 00:00:00.005,3606.61,3599.64,3634.05,3580.19,4315981900
2013/8/21 00:00:00.005,3596.93,3627.5,3627.91,3577.82,4261988400
2013/8/22 00:00:00.005,3621.89,3636.47,3650.11,3615.71,4613253500
2013/8/23 00:00:00.005,3644.68,3627.97,3654.73,3560.13,5483723100
2013/8/26 00:00:00.005,3629.36,3703.59,3703.79,3627.31,5352258900
2013/8/27 00:00:00.005,3702.58,3732.1,3732.22,3691.16,5746790700
2013/8/28 00:00:00.005,3707.53,3703.92,3740.13,3680.5,7020592900
2013/8/29 00:00:00.005,3703.05,3701.08,3715.85,3679.08,6293668600
2013/8/30 00:00:00.005,3702.85,3664.15,3727.3,3645.36,7706919600
2013/9/2 00:00:00.005,3674.68,3689.96,3695.09,3633.46,6286094400
2013/9/3 00:00:00.005,3685.34,3744.87,3745.24,3680.15,5962664600
2013/9/4 00:00:00.005,3747.23,3755.24,3766.41,3734.78,6236384800
2013/9/5 00:00:00.005,3749.94,3762.57,3776,3741.46,6068110500
2013/9/6 00:00:00.005,3758.91,3792.83,3799.07,3754.64,6060311700
2013/9/9 00:00:00.005,3799.45,3831.93,3835.48,3793.11,7293221900
2013/9/10 00:00:00.005,3836.47,3870.92,3871.19,3832.32,8106345200
2013/9/11 00:00:00.005,3876.59,3834.26,3876.77,3814.28,8802626600
2013/9/12 00:00:00.005,3824.75,3845.07,3857.52,3815.74,6727343900
2013/9/13 00:00:00.005,3846.45,3849.82,3858.43,3825.18,6486534300
2013/9/16 00:00:00.005,3852.36,3854.21,3870.73,3836.41,5568231100
2013/9/17 00:00:00.005,3851.66,3786.29,3851.66,3785.23,5755855300
2013/9/18 00:00:00.005,3780.7,3822.12,3823.01,3776.7,4446441000
2013/9/23 00:00:00.005,3830.95,3899.63,3899.86,3830.95,5652713900
2013/9/24 00:00:00.005,3897.41,3903.52,3915.98,3864.44,6507975400
2013/9/25 00:00:00.005,3899.61,3889.22,3930.6,3881.6,7019162200
2013/9/26 00:00:00.005,3879.48,3808.22,3883.39,3806.64,5902757300
2013/9/27 00:00:00.005,3805.5,3822.76,3841.54,3802.9,4354926600
2013/9/30 00:00:00.005,3834.17,3872.89,3873.49,3834.01,3945458200
2013/10/8 00:00:00.005,3875.52,3938.07,3938.07,3866.68,5513437900
2013/10/9 00:00:00.005,3928.4,3981.06,3981.45,3915.73,6021401200
2013/10/10 00:00:00.005,3990.78,3959.63,4000.49,3947.84,6980745400
2013/10/11 00:00:00.005,3975.11,4026.92,4027.32,3975.11,7201558200
2013/10/14 00:00:00.005,4034.19,4068.32,4069.78,4024.59,7469228800
2013/10/15 00:00:00.005,4074.83,4074.08,4080.11,4043.79,7567178200
2013/10/16 00:00:00.005,4063.82,3963.21,4063.82,3941.59,7783795200
2013/10/17 00:00:00.005,3980.47,3956.97,4010.62,3944.97,6631917800
2013/10/18 00:00:00.005,3954.59,3970.64,3978.34,3937.24,5077960100
2013/10/21 00:00:00.005,3977.26,4069.03,4069.22,3968.39,6605729100
2013/10/22 00:00:00.005,4070.66,4026.52,4089.1,4014.26,7364594300
2013/10/23 00:00:00.005,4026.56,3924.22,4039.43,3906.51,6770842100
2013/10/24 00:00:00.005,3914.24,3898.16,3933.73,3889.34,4494228200
2013/10/25 00:00:00.005,3902.23,3821.78,3916.92,3796.07,4990523700
2013/10/28 00:00:00.005,3820.67,3808.7,3828.72,3785.91,3956984300
2013/10/29 00:00:00.005,3801.93,3703.86,3827.12,3600.43,5573976200
2013/10/30 00:00:00.005,3694.31,3764.45,3764.6,3688.39,4154928200
2013/10/31 00:00:00.005,3757.81,3713.83,3757.81,3710.69,4178754400
2013/11/1 00:00:00.005,3698.47,3702.45,3720.44,3661.74,3338735700
2013/11/4 00:00:00.005,3705.45,3728.19,3744.59,3705.43,3285215200
2013/11/5 00:00:00.005,3719.94,3777.4,3777.63,3688.21,3949816500
2013/11/6 00:00:00.005,3768.73,3737.11,3799.82,3737.11,4509725200
2013/11/7 00:00:00.005,3722.24,3685.04,3734.86,3677.53,3481496300
2013/11/8 00:00:00.005,3670.35,3629.94,3678.23,3618.93,3494673000
2013/11/11 00:00:00.005,3626.19,3645.84,3659.66,3600.09,2735750000
2013/11/12 00:00:00.005,3645.37,3680.54,3681.07,3634.87,3005498100
2013/11/13 00:00:00.005,3677.35,3611.76,3677.35,3611.76,3295728600
2013/11/14 00:00:00.005,3602.85,3659.83,3660.04,3575.84,3310775900
2013/11/15 00:00:00.005,3661.28,3736.45,3766.36,3661.28,4882691000
2013/11/18 00:00:00.005,3759.12,3827.88,3828.02,3755.5,5626400600
2013/11/19 00:00:00.005,3830.45,3840.36,3851.57,3814.52,5088261100
2013/11/20 00:00:00.005,3842.25,3878.58,3878.7,3827.38,4858289500
2013/11/21 00:00:00.005,3865.57,3865.41,3878.24,3838.54,5398687300
2013/11/22 00:00:00.005,3868.5,3842.76,3880.72,3835.92,4902397900
2013/11/25 00:00:00.005,3834.81,3839.6,3874.1,3824.65,4643488800
